_id,日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅,year,month,day,hour,minute,second
606f1f03a32aef08d691e1fd,2018-02-11,117.26,0.0106007067,0.2091152815,0.2087413669,0.061464651,-0.5050232165,-0.4496902572,2018,2,11,0,0,0
606f1f03a32aef08d691e1fe,2018-02-09,116.03,0.0093953893,0.196185567,0.1964322541,0.0417489675,-0.5163401417,-0.4493118178,2018,2,9,0,0,0
606f1f03a32aef08d691e1ff,2018-02-08,114.95,0.0057747834,0.1818836109,0.1879909053,0.0286353468,-0.5196406185,-0.4544634806,2018,2,8,0,0,0
606f1f03a32aef08d691e200,2018-02-07,114.29,0.0058968491,0.1761860657,0.1823918891,0.0173580203,-0.5287398977,-0.4575957477,2018,2,7,0,0,0
606f1f03a32aef08d691e201,2018-02-06,113.62,0.0054867257,0.1678486998,0.1856412397,0.0062881941,-0.5315025565,-0.4607754734,2018,2,6,0,0,0
606f1f03a32aef08d691e202,2018-02-05,113,0.0115477576,0.1561285042,0.1791714494,-0.010247876,-0.5288525684,-0.4618278802,2018,2,5,0,0,0
606f1f03a32aef08d691e203,2018-02-02,111.71,0.0038641265,0.1405962834,0.1692484823,-0.0364843885,-0.5225048087,-0.4665743482,2018,2,2,0,0,0
606f1f03a32aef08d691e204,2018-02-01,111.28,-0.0002695176,0.1355102041,0.1695218077,-0.0401932034,-0.5216849345,-0.4682213514,2018,2,1,0,0,0
606f1f03a32aef08d691e205,2018-01-31,111.31,0.0036065278,0.1329262087,0.1734134514,-0.0399344489,-0.5024806687,-0.4680779891,2018,1,31,0,0,0
606f1f03a32aef08d691e206,2018-01-30,110.91,0.0017160405,0.1243917275,0.1801447116,-0.0433845092,-0.504268538,-0.4699894868,2018,1,30,0,0,0
606f1f03a32aef08d691e207,2018-01-29,110.72,0.0087463557,0.1228070175,0.1781230049,-0.0450232879,-0.5051177759,-0.4698587503,2018,1,29,0,0,0
606f1f03a32aef08d691e208,2018-01-26,109.76,0.0059572908,0.1123948515,0.1718983558,-0.0533034328,-0.5019511752,-0.4680624212,2018,1,26,0,0,0
606f1f03a32aef08d691e209,2018-01-25,109.11,0.0060857538,0.1060314242,0.1705825555,-0.0557334487,-0.5022808138,-0.4692835255,2018,1,25,0,0,0
606f1f03a32aef08d691e20a,2018-01-24,108.45,0.0077123211,0.099118273,0.1643762079,-0.0548195921,-0.4935556178,-0.4724937983,2018,1,24,0,0,0
606f1f03a32aef08d691e20b,2018-01-23,107.62,0.0030757759,0.092810723,0.1585746582,-0.0610713663,-0.4974315868,-0.4765309597,2018,1,23,0,0,0
606f1f03a32aef08d691e20c,2018-01-22,107.29,0.0025228929,0.0906780523,0.1550220691,-0.059189758,-0.4989726347,-0.4786686103,2018,1,22,0,0,0
606f1f03a32aef08d691e20d,2018-01-19,107.02,0.0005609574,0.087601626,0.1557235421,-0.0455721038,-0.4821195258,-0.4784854539,2018,1,19,0,0,0
606f1f03a32aef08d691e20e,2018-01-18,106.96,0.0017795261,0.0865501829,0.1563243243,-0.0388209921,-0.4808271042,-0.4804488269,2018,1,18,0,0,0
606f1f03a32aef08d691e20f,2018-01-17,106.77,0.0019707207,0.0864963875,0.1577748861,-0.0330556059,-0.47977977,-0.4813717394,2018,1,17,0,0,0
606f1f03a32aef08d691e210,2018-01-16,106.56,-0.0026207413,0.0883464406,0.1602787456,-0.0317128578,-0.4808029624,-0.4823918007,2018,1,16,0,0,0
606f1f03a32aef08d691e211,2018-01-15,106.84,0.0011244378,0.0977088256,0.1633275261,-0.0286389672,-0.4794387059,-0.4825899559,2018,1,15,0,0,0
606f1f03a32aef08d691e212,2018-01-12,106.72,-0.0008426177,0.0960254699,0.1676148796,-0.0285818314,-0.4789571331,-0.4851905451,2018,1,12,0,0,0
606f1f03a32aef08d691e213,2018-01-11,106.81,0.0005620609,0.0978517833,0.1678329324,-0.027585579,-0.4763445605,-0.4877709572,2018,1,11,0,0,0
606f1f03a32aef08d691e214,2018-01-10,106.75,0.0002811094,0.0992688704,0.166539176,-0.0267140773,-0.4755588308,-0.4880586994,2018,1,10,0,0,0
606f1f03a32aef08d691e215,2018-01-09,106.72,0.0016895063,0.1040761432,0.1651927066,-0.0253881279,-0.4757062147,-0.4882025705,2018,1,9,0,0,0
606f1f03a32aef08d691e216,2018-01-08,106.54,0.004620462,0.1152517534,0.1632274266,-0.0240014657,-0.4765905183,-0.4928840021,2018,1,8,0,0,0
606f1f03a32aef08d691e217,2018-01-05,106.05,0.014735432,0.1101224746,0.1537206266,-0.0280450921,-0.4812912693,-0.4957923263,2018,1,5,0,0,0
606f1f03a32aef08d691e218,2018-01-04,104.51,0.0107350097,0.0940018842,0.1352378883,-0.0370404496,-0.4887986695,-0.5045980281,2018,1,4,0,0,0
606f1f03a32aef08d691e219,2018-01-03,103.4,0.0038834951,0.0823824976,0.1214750542,-0.0436551979,-0.4911417323,-0.5066793893,2018,1,3,0,0,0
606f1f03a32aef08d691e21a,2018-01-02,103,0.0049760952,0.0781953313,0.1100334088,-0.493733104,-0.4931102362,-0.5085877863,2018,1,2,0,0,0
606f1f03a32aef08d691e21b,2018-01-01,102.49,-0.0002926258,0.0728566942,0.1045371268,-0.4962398624,-0.4956200787,-0.5100860421,2018,1,1,0,0,0
606f1f03a32aef08d691e21c,2017-12-29,102.52,-0.0007797271,0.082690886,0.1015364779,-0.4950251207,-0.495993314,-0.5107845009,2017,12,29,0,0,0
606f1f03a32aef08d691e21d,2017-12-28,102.6,0.0009756098,0.0782974251,0.0987363461,-0.4960459748,-0.4969601883,-0.5127742426,2017,12,28,0,0,0
606f1f03a32aef08d691e21e,2017-12-27,102.5,-0.0000975515,0.0764545264,0.0952024789,-0.4969078237,-0.4955212127,-0.5132491215,2017,12,27,0,0,0
606f1f03a32aef08d691e21f,2017-12-26,102.51,0.0014654162,0.0745283019,0.0930902111,-0.4957697983,-0.4954719953,-0.5132016336,2017,12,26,0,0,0
606f1f03a32aef08d691e220,2017-12-25,102.36,0.0035294118,0.0681415006,0.0885887483,-0.4978907093,-0.4962102569,-0.5154326832,2017,12,25,0,0,0
606f1f03a32aef08d691e221,2017-12-22,102,0.0013744355,0.0598503741,0.0856838744,-0.4987222331,-0.5003918495,-0.5163125948,2017,12,22,0,0,0
606f1f03a32aef08d691e222,2017-12-21,101.86,0.0014747812,0.0562007466,0.0846555212,-0.4998281365,-0.4999018068,-0.5091793958,2017,12,21,0,0,0
606f1f03a32aef08d691e223,2017-12-20,101.71,0.0011812186,0.0520273066,0.0830582473,-0.5007363047,-0.5010057401,-0.5099021828,2017,12,20,0,0,0
606f1f03a32aef08d691e224,2017-12-19,101.59,0.0014787066,0.0462409887,0.0859433458,-0.5016678112,-0.501594466,-0.5104804125,2017,12,19,0,0,0
606f1f03a32aef08d691e225,2017-12-18,101.44,0.0061495735,0.0430848329,0.0820266667,-0.5030130812,-0.5023303734,-0.508931597,2017,12,18,0,0,0
606f1f03a32aef08d691e226,2017-12-15,100.82,0.0011916584,0.0321457821,0.0752986348,-0.5078350012,-0.5021972054,-0.5103923854,2017,12,15,0,0,0
606f1f03a32aef08d691e227,2017-12-14,100.7,0.0026884397,0.0306007573,0.0736752319,-0.5081807082,-0.5022490238,-0.5090439276,2017,12,14,0,0,0
606f1f03a32aef08d691e228,2017-12-13,100.43,0.0012961117,0.0261571472,0.0714819161,-0.5080337024,-0.5057821958,-0.5103602945,2017,12,13,0,0,0
606f1f03a32aef08d691e229,2017-12-12,100.3,0.0016977929,0.0205535206,0.0710090763,-0.5105884649,-0.5064219281,-0.5109941007,2017,12,12,0,0,0
606f1f03a32aef08d691e22a,2017-12-11,100.13,0.004816859,0.0150025342,0.0727448039,-0.5092628896,-0.5072585011,-0.5097434391,2017,12,11,0,0,0
606f1f03a32aef08d691e22b,2017-12-08,99.65,0.0021118262,0.003423623,0.0705844435,-0.5123085205,-0.5078769322,-0.5086534195,2017,12,8,0,0,0
606f1f03a32aef08d691e22c,2017-12-07,99.44,0.0010066438,-0.0005025631,0.0692473118,-0.512166405,-0.5093259647,-0.5090594915,2017,12,7,0,0,0
606f1f03a32aef08d691e22d,2017-12-06,99.34,0.0035357107,-0.0021094927,0.0696672768,-0.5136114375,-0.5126330766,-0.5095531967,2017,12,6,0,0,0
606f1f03a32aef08d691e22e,2017-12-05,98.99,-0.0002019998,-0.0064237679,0.0647520706,-0.5161306091,-0.5143501938,-0.5112811651,2017,12,5,0,0,0
606f1f03a32aef08d691e22f,2017-12-04,99.01,0.0060969414,-0.0079158317,0.0579121701,-0.5152034471,-0.5142520728,-0.5090981209,2017,12,4,0,0,0
606f1f03a32aef08d691e230,2017-12-01,98.41,0.002240554,-0.0106564793,0.0481414421,-0.5190127077,-0.5155319254,-0.5074574575,2017,12,1,0,0,0
606f1f03a32aef08d691e231,2017-11-30,98.19,0.0025525832,-0.0081818182,0.0421354277,-0.5189122979,-0.5169241366,-0.5036647627,2017,11,30,0,0,0
606f1f03a32aef08d691e232,2017-11-29,97.94,0.0028670899,-0.0055843233,0.0400339811,-0.5217539919,-0.5095152244,-0.5049284739,2017,11,29,0,0,0
606f1f03a32aef08d691e233,2017-11-28,97.66,-0.0016356573,-0.004688137,0.0311477141,-0.5231212462,-0.5109174679,-0.5063438306,2017,11,28,0,0,0
606f1f03a32aef08d691e234,2017-11-27,97.82,0.0029734441,0.0022540984,0.0328370816,-0.524822695,-0.5101161859,-0.507129541,2017,11,27,0,0,0
606f1f03a32aef08d691e235,2017-11-24,97.53,0.0026729721,-0.0010242753,0.0243671883,-0.5240813936,-0.5029305336,-0.50474788,2017,11,24,0,0,0
606f1f03a32aef08d691e236,2017-11-23,97.27,0.0010291242,-0.0034832497,0.0192811485,-0.5250488281,-0.4990472267,-0.5030652907,2017,11,23,0,0,0
606f1f03a32aef08d691e237,2017-11-22,97.17,0.003822314,-0.0043037196,0.0150423065,-0.5213064683,-0.4951683292,-0.5035761725,2017,11,22,0,0,0
606f1f03a32aef08d691e238,2017-11-21,96.8,-0.0006194508,-0.0073831009,0.0035247771,-0.5236220472,-0.4970906068,-0.5054664351,2017,11,21,0,0,0
606f1f03a32aef08d691e239,2017-11-20,96.86,0.0023802132,-0.0097127083,0.0041467966,-0.5253822031,-0.4967788861,-0.5083997361,2017,11,20,0,0,0
606f1f03a32aef08d691e23a,2017-11-17,96.63,0.0010359474,-0.0101413645,-0.0020654756,-0.5268338067,-0.4967711697,-0.5077432501,2017,11,17,0,0,0
606f1f03a32aef08d691e23b,2017-11-16,96.53,-0.0022739018,-0.0064841499,-0.0062795965,-0.528224427,-0.498154406,-0.5064928425,2017,11,16,0,0,0
606f1f03a32aef08d691e23c,2017-11-15,96.75,-0.002371623,-0.0038097199,-0.0077940724,-0.5297005639,-0.4978721196,-0.5053680982,2017,11,15,0,0,0
606f1f03a32aef08d691e23d,2017-11-14,96.98,0.0003094379,-0.0051292573,-0.01111451,-0.5284908596,-0.4966784306,-0.5041161732,2017,11,14,0,0,0
606f1f03a32aef08d691e23e,2017-11-13,96.95,-0.0003093421,-0.0006184929,-0.011420414,-0.5289344541,-0.4968341291,-0.5070673175,2017,11,13,0,0,0
606f1f03a32aef08d691e23f,2017-11-10,96.98,-0.0002061856,-0.0012358393,-0.0189175518,-0.5311125079,-0.4963909228,-0.5054563998,2017,11,10,0,0,0
606f1f03a32aef08d691e240,2017-11-09,97,-0.002673247,0.0002062281,-0.021980238,-0.5324850588,-0.4927574125,-0.5038363171,2017,11,9,0,0,0
606f1f03a32aef08d691e241,2017-11-08,97.26,0.0009262118,0.0051674246,-0.0200503778,-0.5286648898,-0.4900912237,-0.5025063939,2017,11,8,0,0,0
606f1f03a32aef08d691e242,2017-11-07,97.17,-0.0012334258,0.0052762259,-0.0282028203,-0.5271992993,-0.4905630701,-0.5029667519,2017,11,7,0,0,0
606f1f03a32aef08d691e243,2017-11-06,97.29,-0.0046040516,0.0152353125,-0.0270027003,-0.52432406,-0.4899339415,-0.5011536687,2017,11,6,0,0,0
606f1f03a32aef08d691e244,2017-11-03,97.74,-0.0020420666,0.0200375704,-0.0228931321,-0.5223807662,-0.4876284336,-0.4983833718,2017,11,3,0,0,0
606f1f03a32aef08d691e245,2017-11-02,97.94,-0.0006122449,0.0251203684,-0.023042394,-0.5210757946,-0.4876811215,-0.5005609383,2017,11,2,0,0,0
606f1f03a32aef08d691e246,2017-11-01,98,-0.0025445293,0.0299527063,-0.0181344555,-0.519160002,-0.486103828,-0.500254972,2017,11,1,0,0,0
606f1f03a32aef08d691e247,2017-10-31,98.25,-0.0039537713,0.0357368754,-0.0156296964,-0.517744073,-0.4847928684,-0.4989801122,2017,10,31,0,0,0
606f1f03a32aef08d691e248,2017-10-30,98.64,0.0003042288,0.0495850181,-0.0117222723,-0.5099120584,-0.4827477714,-0.4981174316,2017,10,30,0,0,0
606f1f03a32aef08d691e249,2017-10-27,98.61,-0.0006080876,0.0517278157,-0.0125175245,-0.5078113302,-0.4818454101,-0.4981934762,2017,10,27,0,0,0
606f1f03a32aef08d691e24a,2017-10-26,98.67,0.0002027369,0.0534913517,-0.0098344205,-0.5074626866,-0.4792865059,-0.5036969971,2017,10,26,0,0,0
606f1f03a32aef08d691e24b,2017-10-25,98.65,-0.0002026959,0.0583628366,-0.0093392247,-0.5097649456,-0.4823696086,-0.5037975957,2017,10,25,0,0,0
606f1f03a32aef08d691e24c,2017-10-24,98.67,0.0019293258,0.0593729869,-0.0061442385,-0.5094949294,-0.4822646658,-0.5036969971,2017,10,24,0,0,0
606f1f03a32aef08d691e24d,2017-10-23,98.48,0.0011182271,0.060178706,-0.0084575111,-0.5105854289,-0.4832616224,-0.506539059,2017,10,23,0,0,0
606f1f03a32aef08d691e24e,2017-10-20,98.37,-0.000304878,0.0593366358,-0.0071659265,-0.512850988,-0.4927289604,-0.5100851636,2017,10,20,0,0,0
606f1f03a32aef08d691e24f,2017-10-19,98.4,-0.0004063389,0.0626349892,-0.0100603622,-0.5153664303,-0.4941134132,-0.5132568263,2017,10,19,0,0,0
606f1f03a32aef08d691e250,2017-10-18,98.44,0.0017299278,0.0642162162,-0.0113487998,-0.5156226935,-0.4974217593,-0.5130589632,2017,10,18,0,0,0
606f1f03a32aef08d691e251,2017-10-17,98.27,0.0036768461,0.0656039905,-0.01275869,-0.5177405899,-0.4982896819,-0.5138998813,2017,10,17,0,0,0
606f1f03a32aef08d691e252,2017-10-16,97.91,0.0059591082,0.0660932056,-0.0202141499,-0.5266847143,-0.5001276357,-0.518017131,2017,10,16,0,0,0
606f1f03a32aef08d691e253,2017-10-13,97.33,-0.0004108041,0.0640647207,-0.0282547923,-0.5281656002,-0.5083846853,-0.520659936,2017,10,13,0,0,0
606f1f03a32aef08d691e254,2017-10-12,97.37,0.0008222839,0.0653172867,-0.0297927461,-0.5302942595,-0.507311643,-0.5213586983,2017,10,12,0,0,0
606f1f03a32aef08d691e255,2017-10-11,97.29,0.0018535681,0.0637437131,-0.0319402985,-0.5300454062,-0.5091569547,-0.521751954,2017,10,11,0,0,0
606f1f03a32aef08d691e256,2017-10-10,97.11,0.0046554935,0.0611954978,-0.038038633,-0.536091339,-0.5100650825,-0.5239239141,2017,10,10,0,0,0
606f1f03a32aef08d691e257,2017-10-09,96.66,0.0118287449,0.0553553881,-0.0517021485,-0.5341013159,-0.5128515271,-0.5272424924,2017,10,9,0,0,0
606f1f03a32aef08d691e258,2017-09-30,95.53,0.0088710529,0.0295290441,-0.0650812292,-0.5416686657,-0.5304266614,-0.53513382,2017,9,30,0,0,0
606f1f03a32aef08d691e259,2017-09-29,94.69,-0.0048344719,0.0174062534,-0.0720305762,-0.5470028226,-0.5384352913,-0.540027203,2017,9,29,0,0,0
606f1f03a32aef08d691e25a,2017-09-28,95.15,-0.0007351397,0.0189548083,-0.0690734762,-0.5446496937,-0.5372756893,-0.5428338058,2017,9,28,0,0,0
606f1f03a32aef08d691e25b,2017-09-27,95.22,-0.0018867925,0.0174163906,-0.0670194004,-0.5438781376,-0.538528642,-0.539799913,2017,9,27,0,0,0
606f1f03a32aef08d691e25c,2017-09-26,95.4,-0.0044871126,0.0172744722,-0.066992665,-0.5469440091,-0.5376562954,-0.5389299696,2017,9,26,0,0,0
606f1f03a32aef08d691e25d,2017-09-25,95.83,-0.0042601829,0.0191428268,-0.0627872861,-0.5470101631,-0.5355723563,-0.5400086401,2017,9,25,0,0,0
606f1f03a32aef08d691e25e,2017-09-22,96.24,-0.0020738283,0.0243746674,-0.0795715379,-0.546999294,-0.5404011461,-0.5344427245,2017,9,22,0,0,0
606f1f03a32aef08d691e25f,2017-09-21,96.44,-0.0024824162,0.0269406879,-0.0803852389,-0.5478456561,-0.5423310554,-0.5325707639,2017,9,21,0,0,0
606f1f03a32aef08d691e260,2017-09-20,96.68,-0.0043254377,0.0294963263,-0.080114177,-0.5471662763,-0.5461672065,-0.5314075223,2017,9,20,0,0,0
606f1f03a32aef08d691e261,2017-09-19,97.1,-0.0015424165,0.0379476216,-0.0677803379,-0.5456034442,-0.5441956532,-0.5293718496,2017,9,19,0,0,0
606f1f03a32aef08d691e262,2017-09-18,97.25,-0.0044021294,0.0373333333,-0.0663402458,-0.5454757899,-0.543491527,-0.5290328829,2017,9,18,0,0,0
606f1f03a32aef08d691e263,2017-09-15,97.68,-0.000307031,0.0418088737,-0.0605885747,-0.5414084507,-0.5454841562,-0.5250182349,2017,9,15,0,0,0
606f1f03a32aef08d691e264,2017-09-14,97.71,-0.0016348217,0.0417955006,-0.0614734416,-0.5415904293,-0.5457883972,-0.5264611806,2017,9,14,0,0,0
606f1f03a32aef08d691e265,2017-09-13,97.87,-0.0041717542,0.0441694228,-0.0614691216,-0.5416139759,-0.5429838898,-0.5256857614,2017,9,13,0,0,0
606f1f03a32aef08d691e266,2017-09-12,98.28,-0.0037506336,0.049439402,-0.0627503338,-0.5415617128,-0.5410693439,-0.5236987496,2017,9,12,0,0,0
606f1f03a32aef08d691e267,2017-09-11,98.65,-0.0066458564,0.0568887937,-0.0592218196,-0.5402218494,-0.539341583,-0.5214649527,2017,9,11,0,0,0
606f1f03a32aef08d691e268,2017-09-08,99.31,-0.0018092271,0.0669316717,-0.0535595159,-0.5394425637,-0.5410177012,-0.5246050742,2017,9,8,0,0,0
606f1f03a32aef08d691e269,2017-09-07,99.49,-0.0006027122,0.0697849462,-0.0517537171,-0.537964984,-0.5403345038,-0.5255603243,2017,9,7,0,0,0
606f1f03a32aef08d691e26a,2017-09-06,99.55,-0.000802971,0.0719285022,-0.0528969651,-0.5390776924,-0.5397383143,-0.5252742012,2017,9,6,0,0,0
606f1f03a32aef08d691e26b,2017-09-05,99.63,-0.0017034068,0.0716360116,-0.0566234258,-0.5374651811,-0.5412983425,-0.5248927039,2017,9,5,0,0,0
606f1f03a32aef08d691e26c,2017-09-04,99.8,0.0033175832,0.0663532429,-0.0550137298,-0.5365038083,-0.5405156538,-0.5250333143,2017,9,4,0,0,0
606f1f03a32aef08d691e26d,2017-09-01,99.47,0.0035310734,0.0594312493,-0.0652194343,-0.537025832,-0.5409359424,-0.5285335103,2017,9,1,0,0,0
606f1f03a32aef08d691e26e,2017-08-31,99.12,0.0012121212,0.0544680851,-0.0672814529,-0.5352152302,-0.5440242893,-0.5340134455,2017,8,31,0,0,0
606f1f03a32aef08d691e26f,2017-08-30,99,0.0051781907,0.0507323286,-0.0684106521,-0.5355383533,-0.5483576642,-0.5345775939,2017,8,30,0,0,0
606f1f03a32aef08d691e270,2017-08-29,98.49,0.0037708928,0.0458744823,-0.0732097488,-0.5342601787,-0.5506843066,-0.5369752245,2017,8,29,0,0,0
606f1f03a32aef08d691e271,2017-08-28,98.12,0.0053278689,0.0360046458,-0.0766914463,-0.530211625,-0.5523722628,-0.5396021021,2017,8,28,0,0,0
606f1f03a32aef08d691e272,2017-08-25,97.6,-0.0003072826,0.0278011794,-0.0840840841,-0.5311073745,-0.5542768416,-0.5412887155,2017,8,25,0,0,0
606f1f03a32aef08d691e273,2017-08-24,97.63,0.000204897,0.0254174982,-0.0838025526,-0.5296526473,-0.5499469875,-0.5387195842,2017,8,24,0,0,0
606f1f03a32aef08d691e274,2017-08-23,97.61,0.000204939,0.0228439694,-0.0893740088,-0.5269458176,-0.5529858949,-0.5388140798,2017,8,23,0,0,0
606f1f03a32aef08d691e275,2017-08-22,97.59,0.0007178015,0.0194296459,-0.0897304356,-0.5260320544,-0.5530774867,-0.5389085755,2017,8,22,0,0,0
606f1f03a32aef08d691e276,2017-08-21,97.52,-0.002964932,0.010989011,-0.087916199,-0.5273132664,-0.5533980583,-0.5405851039,2017,8,21,0,0,0
606f1f03a32aef08d691e277,2017-08-18,97.81,0.0019463225,0.0125258799,-0.094100213,-0.5256777072,-0.5488052403,-0.5383925622,2017,8,18,0,0,0
606f1f03a32aef08d691e278,2017-08-17,97.62,0.0047344586,0.0081586285,-0.0958599611,-0.5241530587,-0.5499930853,-0.5358280633,2017,8,17,0,0,0
606f1f03a32aef08d691e279,2017-08-16,97.16,0.0004118616,0.0002058884,-0.0997034841,-0.5261181291,-0.5508090615,-0.5380153107,2017,8,16,0,0,0
606f1f03a32aef08d691e27a,2017-08-15,97.12,-0.0036930652,-0.0039995898,-0.1034801071,-0.5235478807,-0.5509939898,-0.5382055062,2017,8,15,0,0,0
606f1f03a32aef08d691e27b,2017-08-14,97.48,0.0048448614,-0.0060161109,-0.1050312156,-0.5227183705,-0.5493296348,-0.5379218809,2017,8,14,0,0,0
606f1f03a32aef08d691e27c,2017-08-11,97.01,-0.0009268795,-0.0146267141,-0.1218430343,-0.5256002739,-0.547928608,-0.5385969084,2017,8,11,0,0,0
606f1f03a32aef08d691e27d,2017-08-10,97.1,0.0012373685,-0.0177035913,-0.1210283335,-0.522779771,-0.5477831595,-0.5357842903,2017,8,10,0,0,0
606f1f03a32aef08d691e27e,2017-08-09,96.98,0.0022736668,-0.0221818915,-0.1292871252,-0.5221483124,-0.5442883323,-0.5363579863,2017,8,9,0,0,0
606f1f03a32aef08d691e27f,2017-08-08,96.76,0.0010345541,-0.0250881612,-0.1341387025,-0.523255814,-0.5453221183,-0.5374097624,2017,8,8,0,0,0
606f1f03a32aef08d691e280,2017-08-07,96.66,0.0086611708,-0.0333033303,-0.1395762863,-0.5207496653,-0.5457920211,-0.535779464,2017,8,7,0,0,0
606f1f03a32aef08d691e281,2017-08-04,95.83,0.0001043623,-0.0416041604,-0.1606376456,-0.5242279813,-0.5487592409,-0.5372543339,2017,8,4,0,0,0
606f1f03a32aef08d691e282,2017-08-03,95.82,0.0029307097,-0.0420873738,-0.1643118786,-0.5229750585,-0.546564452,-0.5376598311,2017,8,3,0,0,0
606f1f03a32aef08d691e283,2017-08-02,95.54,0.0040987914,-0.0469825436,-0.1759530792,-0.523823764,-0.5467956928,-0.5390108565,2017,8,2,0,0,0
606f1f03a32aef08d691e284,2017-08-01,95.15,0.0030571368,-0.0466887085,-0.179316888,-0.5276040115,-0.5486456999,-0.5408926417,2017,8,1,0,0,0
606f1f03a32aef08d691e285,2017-07-31,94.86,0.0093636944,-0.049594229,-0.1818181818,-0.5305354845,-0.5500213462,-0.5410074031,2017,7,31,0,0,0
606f1f03a32aef08d691e286,2017-07-28,93.98,0.0023464164,-0.0584109809,-0.1894083146,-0.5329722208,-0.5528169014,-0.5511938873,2017,7,28,0,0,0
606f1f03a32aef08d691e287,2017-07-27,93.76,0.0010676917,-0.0610855197,-0.1913058479,-0.5330212173,-0.5486448756,-0.5470531401,2017,7,27,0,0,0
606f1f03a32aef08d691e288,2017-07-26,93.66,0.0048278082,-0.0601103864,-0.1921683629,-0.5335192748,-0.5467699008,-0.5475362319,2017,7,26,0,0,0
606f1f03a32aef08d691e289,2017-07-25,93.21,0.0007515568,-0.0639686684,-0.1933362181,-0.5337168584,-0.5489474958,-0.5497101449,2017,7,25,0,0,0
606f1f03a32aef08d691e28a,2017-07-24,93.14,0.0026913554,-0.0618452861,-0.1882516995,-0.5339038182,-0.5492862328,-0.5526202027,2017,7,24,0,0,0
606f1f03a32aef08d691e28b,2017-07-21,92.89,0.000323067,-0.0647402336,-0.176726048,-0.5356892932,-0.5504960077,-0.552811477,2017,7,21,0,0,0
606f1f03a32aef08d691e28c,2017-07-20,92.86,0.0028077754,-0.0627775535,-0.1769919348,-0.5344663358,-0.5476202075,-0.550967118,2017,7,20,0,0,0
606f1f03a32aef08d691e28d,2017-07-19,92.6,0.0010810811,-0.0684104628,-0.1741728351,-0.5353504943,-0.5503763049,-0.5522243714,2017,7,19,0,0,0
606f1f03a32aef08d691e28e,2017-07-18,92.5,0.0030362177,-0.0710053229,-0.1687634795,-0.5341223873,-0.5508618597,-0.5527079304,2017,7,18,0,0,0
606f1f03a32aef08d691e28f,2017-07-17,92.22,0.0041376307,-0.0735382761,-0.1648252128,-0.5388769438,-0.552221413,-0.5545357936,2017,7,17,0,0,0
606f1f03a32aef08d691e290,2017-07-14,91.84,0.0040450421,-0.0809566697,-0.1632653061,-0.5389789669,-0.5537414966,-0.5562856315,2017,7,14,0,0,0
606f1f03a32aef08d691e291,2017-07-13,91.47,0.0007658643,-0.0867611821,-0.1666362974,-0.5410206232,-0.5562509096,-0.553281891,2017,7,13,0,0,0
606f1f03a32aef08d691e292,2017-07-12,91.4,-0.0006560245,-0.0892785971,-0.1680320408,-0.5412337499,-0.5547544817,-0.5536237546,2017,7,12,0,0,0
606f1f03a32aef08d691e293,2017-07-11,91.46,-0.0005463884,-0.0899502488,-0.1673343044,-0.5406097745,-0.554462198,-0.5533307287,2017,7,11,0,0,0
606f1f03a32aef08d691e294,2017-07-10,91.51,-0.0008734578,-0.0935116394,-0.1656637491,-0.5424042404,-0.5542186282,-0.5583494208,2017,7,10,0,0,0
606f1f03a32aef08d691e295,2017-07-07,91.59,-0.0030477849,-0.1014421662,-0.1609563943,-0.5400723109,-0.5540461583,-0.5586236808,2017,7,7,0,0,0
606f1f03a32aef08d691e296,2017-07-06,91.87,-0.0005439513,-0.1040569534,-0.1583913521,-0.5372953916,-0.5513722043,-0.5555179254,2017,7,6,0,0,0
606f1f03a32aef08d691e297,2017-07-05,91.92,-0.0015207473,-0.1004990704,-0.1575474292,-0.5369736047,-0.554845271,-0.5552760172,2017,7,5,0,0,0
606f1f03a32aef08d691e298,2017-07-04,92.06,-0.0015184382,-0.0979815795,-0.151755275,-0.534062152,-0.554167272,-0.5545986743,2017,7,4,0,0,0
606f1f03a32aef08d691e299,2017-07-03,92.2,-0.0063584438,-0.0963442125,-0.1472438032,-0.5308842984,-0.5534892731,-0.5540292154,2017,7,3,0,0,0
606f1f03a32aef08d691e29a,2017-06-30,92.79,-0.0030084882,-0.091896653,-0.5439174244,-0.528410246,-0.5434910951,-0.5525173611,2017,6,30,0,0,0
606f1f03a32aef08d691e29b,2017-06-29,93.07,-0.0033197687,-0.0879067033,-0.5415722589,-0.5263372182,-0.541097579,-0.5497992551,2017,6,29,0,0,0
606f1f03a32aef08d691e29c,2017-06-28,93.38,-0.0022438295,-0.0863907641,-0.5413330714,-0.5234984947,-0.54283756,-0.5482997146,2017,6,28,0,0,0
606f1f03a32aef08d691e29d,2017-06-27,93.59,-0.0020260183,-0.0829903978,-0.5406400314,-0.5234239739,-0.5418094585,-0.5472838969,2017,6,27,0,0,0
606f1f03a32aef08d691e29e,2017-06-26,93.78,-0.0026587259,-0.0828361858,-0.5387112641,-0.52228618,-0.5408792715,-0.544469811,2017,6,26,0,0,0
606f1f03a32aef08d691e29f,2017-06-23,94.03,0.0008515168,-0.080301252,-0.5387520848,-0.522714583,-0.5414512826,-0.5408242992,2017,6,23,0,0,0
