_id,ts_code,trade_date,bid_open,bid_close,bid_high,bid_low,ask_open,ask_close,ask_high,ask_low,tick_qty,year,month,day,hour,minute,second
6020d7cfdc072827cc40bf19,USDCNH.FXCM,2014-10-12,6.13906,6.1393,6.13947,6.13927,6.14457,6.14319,6.14321,6.143,113,2014,10,12,0,0,0
6020d7cfdc072827cc40bf1a,USDCNH.FXCM,2014-10-10,6.1375,6.13906,6.1438,6.1341,6.1405,6.14457,6.146,6.1383,6266,2014,10,10,0,0,0
6020d7cfdc072827cc40bf1b,USDCNH.FXCM,2014-10-09,6.13702,6.1375,6.14168,6.1322,6.13934,6.1405,6.1448,6.1345,8330,2014,10,9,0,0,0
6020d7cfdc072827cc40bf1c,USDCNH.FXCM,2014-10-08,6.14551,6.13702,6.14617,6.13543,6.14794,6.13934,6.15034,6.13781,10080,2014,10,8,0,0,0
6020d7cfdc072827cc40bf1d,USDCNH.FXCM,2014-10-07,6.14978,6.14551,6.1531,6.14505,6.15416,6.14794,6.15579,6.14757,11409,2014,10,7,0,0,0
6020d7cfdc072827cc40bf1e,USDCNH.FXCM,2014-10-06,6.16447,6.14978,6.17076,6.1482,6.16891,6.15416,6.17316,6.15108,6614,2014,10,6,0,0,0
6020d7cfdc072827cc40bf1f,USDCNH.FXCM,2014-10-05,6.16461,6.16447,6.16551,6.16447,6.17012,6.16891,6.16891,6.16791,102,2014,10,5,0,0,0
6020d7cfdc072827cc40bf20,USDCNH.FXCM,2014-10-03,6.16028,6.16461,6.16855,6.15534,6.1627,6.17012,6.17084,6.15771,8037,2014,10,3,0,0,0
6020d7cfdc072827cc40bf21,USDCNH.FXCM,2014-10-02,6.16927,6.16028,6.16929,6.1575,6.17159,6.1627,6.1729,6.15978,9491,2014,10,2,0,0,0
6020d7cfdc072827cc40bf22,USDCNH.FXCM,2014-10-01,6.1773,6.16927,6.18291,6.1688,6.1808,6.17159,6.1859,6.17101,8915,2014,10,1,0,0,0
6020d7cfdc072827cc40bf23,USDCNH.FXCM,2014-09-30,6.17684,6.1773,6.17838,6.1616,6.18027,6.1808,6.1829,6.16391,12979,2014,9,30,0,0,0
6020d7cfdc072827cc40bf24,USDCNH.FXCM,2014-09-29,6.14566,6.17684,6.17943,6.14306,6.14664,6.18027,6.18173,6.14661,19383,2014,9,29,0,0,0
6020d7cfdc072827cc40bf25,USDCNH.FXCM,2014-09-28,6.14328,6.14566,6.14659,6.1418,6.1488,6.14664,6.15,6.14587,65,2014,9,28,0,0,0
6020d7cfdc072827cc40bf26,USDCNH.FXCM,2014-09-26,6.14597,6.14328,6.14728,6.1382,6.1484,6.1488,6.1508,6.14144,9738,2014,9,26,0,0,0
6020d7cfdc072827cc40bf27,USDCNH.FXCM,2014-09-25,6.1377,6.14597,6.15002,6.1365,6.1411,6.1484,6.1521,6.1403,11411,2014,9,25,0,0,0
6020d7cfdc072827cc40bf28,USDCNH.FXCM,2014-09-24,6.14124,6.1377,6.1424,6.1354,6.14386,6.1411,6.1468,6.13768,8800,2014,9,24,0,0,0
6020d7cfdc072827cc40bf29,USDCNH.FXCM,2014-09-23,6.1515,6.14124,6.15192,6.13871,6.1545,6.14386,6.157,6.14099,9419,2014,9,23,0,0,0
6020d7cfdc072827cc40bf2a,USDCNH.FXCM,2014-09-22,6.1406,6.1515,6.1539,6.1386,6.14483,6.1545,6.15601,6.14079,9941,2014,9,22,0,0,0
6020d7cfdc072827cc40bf2b,USDCNH.FXCM,2014-09-21,6.14094,6.1406,6.1416,6.13895,6.14646,6.14483,6.14714,6.14384,71,2014,9,21,0,0,0
6020d7cfdc072827cc40bf2c,USDCNH.FXCM,2014-09-19,6.14426,6.14094,6.14614,6.1395,6.1469,6.14646,6.1506,6.1418,10428,2014,9,19,0,0,0
6020d7cfdc072827cc40bf2d,USDCNH.FXCM,2014-09-18,6.1551,6.14426,6.16292,6.1441,6.1614,6.1469,6.16632,6.14647,11431,2014,9,18,0,0,0
6020d7cfdc072827cc40bf2e,USDCNH.FXCM,2014-09-17,6.15443,6.1551,6.15749,6.14765,6.15707,6.1614,6.1614,6.14993,12137,2014,9,17,0,0,0
6020d7cfdc072827cc40bf2f,USDCNH.FXCM,2014-09-16,6.168,6.15443,6.17824,6.153,6.1713,6.15707,6.1808,6.15564,16837,2014,9,16,0,0,0
6020d7cfdc072827cc40bf30,USDCNH.FXCM,2014-09-15,6.14034,6.168,6.175,6.1389,6.14401,6.1713,6.17743,6.1424,16366,2014,9,15,0,0,0
6020d7cfdc072827cc40bf31,USDCNH.FXCM,2014-09-14,6.1389,6.14034,6.14211,6.13749,6.14442,6.14401,6.14578,6.14002,93,2014,9,14,0,0,0
6020d7cfdc072827cc40bf32,USDCNH.FXCM,2014-09-12,6.1355,6.1389,6.14075,6.13446,6.1383,6.14442,6.14442,6.13666,9939,2014,9,12,0,0,0
6020d7cfdc072827cc40bf33,USDCNH.FXCM,2014-09-11,6.13166,6.1355,6.13629,6.1301,6.1343,6.1383,6.13875,6.13412,9862,2014,9,11,0,0,0
6020d7cfdc072827cc40bf34,USDCNH.FXCM,2014-09-10,6.1369,6.13166,6.13756,6.1298,6.1396,6.1343,6.1411,6.132,12052,2014,9,10,0,0,0
6020d7cfdc072827cc40bf35,USDCNH.FXCM,2014-09-09,6.13868,6.1369,6.14019,6.13101,6.141,6.1396,6.143,6.13351,10691,2014,9,9,0,0,0
6020d7cfdc072827cc40bf36,USDCNH.FXCM,2014-09-08,6.13953,6.13868,6.14093,6.13253,6.14192,6.141,6.14461,6.13498,7415,2014,9,8,0,0,0
6020d7cfdc072827cc40bf37,USDCNH.FXCM,2014-09-07,6.13939,6.13953,6.14244,6.13953,6.1449,6.14192,6.14688,6.14192,124,2014,9,7,0,0,0
6020d7cfdc072827cc40bf38,USDCNH.FXCM,2014-09-05,6.1444,6.13939,6.14827,6.1386,6.1492,6.1449,6.1508,6.14168,9570,2014,9,5,0,0,0
6020d7cfdc072827cc40bf39,USDCNH.FXCM,2014-09-04,6.1424,6.1444,6.14686,6.1367,6.1471,6.1492,6.1492,6.13896,12745,2014,9,4,0,0,0
6020d7cfdc072827cc40bf3a,USDCNH.FXCM,2014-09-03,6.1501,6.1424,6.1524,6.1424,6.1544,6.1471,6.1568,6.14571,8549,2014,9,3,0,0,0
6020d7cfdc072827cc40bf3b,USDCNH.FXCM,2014-09-02,6.1443,6.1501,6.1535,6.1428,6.1472,6.1544,6.157,6.14546,8534,2014,9,2,0,0,0
6020d7cfdc072827cc40bf3c,USDCNH.FXCM,2014-09-01,6.14784,6.1443,6.15083,6.1424,6.15101,6.1472,6.15354,6.14468,5705,2014,9,1,0,0,0
6020d7cfdc072827cc40bf3d,USDCNH.FXCM,2014-08-31,6.1468,6.14784,6.14784,6.14784,6.15232,6.15101,6.15101,6.15101,1,2014,8,31,0,0,0
6020d7cfdc072827cc40bf3e,USDCNH.FXCM,2014-08-29,6.1487,6.1468,6.15102,6.14523,6.1519,6.15232,6.1548,6.1482,8237,2014,8,29,0,0,0
6020d7cfdc072827cc40bf3f,USDCNH.FXCM,2014-08-28,6.1424,6.1487,6.15198,6.141,6.1452,6.1519,6.15464,6.14361,9715,2014,8,28,0,0,0
6020d7cfdc072827cc40bf40,USDCNH.FXCM,2014-08-27,6.1482,6.1424,6.15011,6.1422,6.153,6.1452,6.1539,6.14451,10534,2014,8,27,0,0,0
6020d7cfdc072827cc40bf41,USDCNH.FXCM,2014-08-26,6.1535,6.1482,6.15722,6.14778,6.1563,6.153,6.16,6.15013,8264,2014,8,26,0,0,0
6020d7cfdc072827cc40bf42,USDCNH.FXCM,2014-08-25,6.15367,6.1535,6.1604,6.1525,6.15806,6.1563,6.16287,6.15478,6624,2014,8,25,0,0,0
6020d7cfdc072827cc40bf43,USDCNH.FXCM,2014-08-24,6.15391,6.15367,6.15613,6.15262,6.15942,6.15806,6.15889,6.15623,173,2014,8,24,0,0,0
6020d7cfdc072827cc40bf44,USDCNH.FXCM,2014-08-22,6.153,6.15391,6.16131,6.1512,6.1557,6.15942,6.16351,6.15501,11954,2014,8,22,0,0,0
6020d7cfdc072827cc40bf45,USDCNH.FXCM,2014-08-21,6.14304,6.153,6.1578,6.1406,6.14536,6.1557,6.16,6.14621,10563,2014,8,21,0,0,0
6020d7cfdc072827cc40bf46,USDCNH.FXCM,2014-08-20,6.1406,6.14304,6.14585,6.1401,6.1467,6.14536,6.1481,6.14287,8071,2014,8,20,0,0,0
6020d7cfdc072827cc40bf47,USDCNH.FXCM,2014-08-19,6.13971,6.1406,6.14436,6.13431,6.14204,6.1467,6.1467,6.13659,9057,2014,8,19,0,0,0
6020d7cfdc072827cc40bf48,USDCNH.FXCM,2014-08-18,6.1465,6.13971,6.14634,6.1385,6.14854,6.14204,6.1505,6.1407,5551,2014,8,18,0,0,0
6020d7cfdc072827cc40bf49,USDCNH.FXCM,2014-08-17,6.14486,6.1465,6.14739,6.14523,6.15037,6.14854,6.14975,6.14772,91,2014,8,17,0,0,0
6020d7cfdc072827cc40bf4a,USDCNH.FXCM,2014-08-15,6.1488,6.14486,6.15129,6.1405,6.1545,6.15037,6.1547,6.14553,9028,2014,8,15,0,0,0
6020d7cfdc072827cc40bf4b,USDCNH.FXCM,2014-08-14,6.1575,6.1488,6.15777,6.1473,6.15982,6.1545,6.1611,6.1512,7053,2014,8,14,0,0,0
6020d7cfdc072827cc40bf4c,USDCNH.FXCM,2014-08-13,6.1585,6.1575,6.16433,6.15567,6.1613,6.15982,6.1666,6.15788,8734,2014,8,13,0,0,0
6020d7cfdc072827cc40bf4d,USDCNH.FXCM,2014-08-12,6.151,6.1585,6.16215,6.1512,6.1566,6.1613,6.16445,6.15437,7846,2014,8,12,0,0,0
6020d7cfdc072827cc40bf4e,USDCNH.FXCM,2014-08-11,6.15403,6.151,6.1553,6.15,6.15652,6.1566,6.1587,6.1522,6126,2014,8,11,0,0,0
6020d7cfdc072827cc40bf4f,USDCNH.FXCM,2014-08-10,6.15147,6.15403,6.15502,6.15395,6.15699,6.15652,6.15745,6.15595,59,2014,8,10,0,0,0
6020d7cfdc072827cc40bf50,USDCNH.FXCM,2014-08-08,6.1651,6.15147,6.16816,6.1513,6.1684,6.15699,6.1703,6.15568,11061,2014,8,8,0,0,0
6020d7cfdc072827cc40bf51,USDCNH.FXCM,2014-08-07,6.1592,6.1651,6.16658,6.15734,6.162,6.1684,6.1689,6.1595,11869,2014,8,7,0,0,0
6020d7cfdc072827cc40bf52,USDCNH.FXCM,2014-08-06,6.1664,6.1592,6.1699,6.1585,6.1723,6.162,6.1728,6.16135,8799,2014,8,6,0,0,0
6020d7cfdc072827cc40bf53,USDCNH.FXCM,2014-08-05,6.173,6.1664,6.1747,6.1658,6.1753,6.1723,6.177,6.168,8589,2014,8,5,0,0,0
6020d7cfdc072827cc40bf54,USDCNH.FXCM,2014-08-04,6.17013,6.173,6.177,6.1717,6.17564,6.1753,6.1799,6.17388,6607,2014,8,4,0,0,0
6020d7cfdc072827cc40bf55,USDCNH.FXCM,2014-08-01,6.179,6.17013,6.183,6.17013,6.1819,6.17564,6.1851,6.17445,12326,2014,8,1,0,0,0
6020d7cfdc072827cc40bf56,USDCNH.FXCM,2014-07-31,6.1716,6.179,6.18013,6.1696,6.1745,6.1819,6.182,6.1749,10858,2014,7,31,0,0,0
6020d7cfdc072827cc40bf57,USDCNH.FXCM,2014-07-30,6.17995,6.1716,6.18118,6.16953,6.18237,6.1745,6.1832,6.17203,10974,2014,7,30,0,0,0
6020d7cfdc072827cc40bf58,USDCNH.FXCM,2014-07-29,6.1796,6.17995,6.1828,6.176,6.1823,6.18237,6.185,6.17828,9230,2014,7,29,0,0,0
6020d7cfdc072827cc40bf59,USDCNH.FXCM,2014-07-28,6.186,6.1796,6.1882,6.179,6.1935,6.1823,6.1949,6.1817,6826,2014,7,28,0,0,0
6020d7cfdc072827cc40bf5a,USDCNH.FXCM,2014-07-27,6.1858,6.186,6.18782,6.1859,6.19132,6.1935,6.19426,6.1935,49,2014,7,27,0,0,0
6020d7cfdc072827cc40bf5b,USDCNH.FXCM,2014-07-25,6.18991,6.1858,6.1947,6.1858,6.19223,6.19132,6.1968,6.18928,8452,2014,7,25,0,0,0
6020d7cfdc072827cc40bf5c,USDCNH.FXCM,2014-07-24,6.1901,6.18991,6.1924,6.1869,6.1946,6.19223,6.1964,6.1895,8226,2014,7,24,0,0,0
6020d7cfdc072827cc40bf5d,USDCNH.FXCM,2014-07-23,6.2012,6.1901,6.2028,6.1897,6.2059,6.1946,6.2073,6.19232,7010,2014,7,23,0,0,0
6020d7cfdc072827cc40bf5e,USDCNH.FXCM,2014-07-22,6.2033,6.2012,6.20486,6.2008,6.2067,6.2059,6.2088,6.20271,6515,2014,7,22,0,0,0
6020d7cfdc072827cc40bf5f,USDCNH.FXCM,2014-07-21,6.20431,6.2033,6.20614,6.2023,6.20749,6.2067,6.2093,6.20467,5329,2014,7,21,0,0,0
6020d7cfdc072827cc40bf60,USDCNH.FXCM,2014-07-20,6.20467,6.20431,6.20432,6.20229,6.21018,6.20749,6.20776,6.20674,16,2014,7,20,0,0,0
6020d7cfdc072827cc40bf61,USDCNH.FXCM,2014-07-18,6.2049,6.20467,6.20644,6.2003,6.2081,6.21018,6.21018,6.20249,9213,2014,7,18,0,0,0
6020d7cfdc072827cc40bf62,USDCNH.FXCM,2014-07-17,6.2059,6.2049,6.20893,6.1995,6.2086,6.2081,6.212,6.2017,9450,2014,7,17,0,0,0
6020d7cfdc072827cc40bf63,USDCNH.FXCM,2014-07-16,6.2133,6.2059,6.2162,6.2056,6.2164,6.2086,6.2188,6.20781,8223,2014,7,16,0,0,0
6020d7cfdc072827cc40bf64,USDCNH.FXCM,2014-07-15,6.2073,6.2133,6.2143,6.2063,6.2104,6.2164,6.21681,6.20883,10642,2014,7,15,0,0,0
6020d7cfdc072827cc40bf65,USDCNH.FXCM,2014-07-14,6.2018,6.2073,6.20867,6.2007,6.2063,6.2104,6.2109,6.2054,6140,2014,7,14,0,0,0
6020d7cfdc072827cc40bf66,USDCNH.FXCM,2014-07-11,6.2017,6.2018,6.20863,6.2008,6.2052,6.2063,6.21089,6.2039,9140,2014,7,11,0,0,0
6020d7cfdc072827cc40bf67,USDCNH.FXCM,2014-07-10,6.1947,6.2017,6.20675,6.1915,6.1989,6.2052,6.209,6.19411,11036,2014,7,10,0,0,0
6020d7cfdc072827cc40bf68,USDCNH.FXCM,2014-07-09,6.202,6.1947,6.20228,6.1947,6.2051,6.1989,6.207,6.1969,8372,2014,7,9,0,0,0
6020d7cfdc072827cc40bf69,USDCNH.FXCM,2014-07-08,6.2003,6.202,6.2054,6.1992,6.2035,6.2051,6.20759,6.20142,7752,2014,7,8,0,0,0
6020d7cfdc072827cc40bf6a,USDCNH.FXCM,2014-07-07,6.20428,6.2003,6.20699,6.19762,6.20662,6.2035,6.2107,6.19982,7113,2014,7,7,0,0,0
6020d7cfdc072827cc40bf6b,USDCNH.FXCM,2014-07-06,6.20367,6.20428,6.20432,6.204,6.20918,6.20662,6.2107,6.20661,24,2014,7,6,0,0,0
6020d7cfdc072827cc40bf6c,USDCNH.FXCM,2014-07-04,6.2092,6.20367,6.2158,6.20367,6.2133,6.20918,6.218,6.20605,6415,2014,7,4,0,0,0
6020d7cfdc072827cc40bf6d,USDCNH.FXCM,2014-07-03,6.214,6.2092,6.2184,6.208,6.217,6.2133,6.22083,6.21125,9892,2014,7,3,0,0,0
6020d7cfdc072827cc40bf6e,USDCNH.FXCM,2014-07-02,6.2017,6.214,6.21631,6.2017,6.2063,6.217,6.21861,6.2055,9301,2014,7,2,0,0,0
6020d7cfdc072827cc40bf6f,USDCNH.FXCM,2014-07-01,6.2041,6.2017,6.2072,6.19971,6.2068,6.2063,6.2095,6.20198,7583,2014,7,1,0,0,0
6020d7cfdc072827cc40bf70,USDCNH.FXCM,2014-06-30,6.21398,6.2041,6.21516,6.2041,6.21658,6.2068,6.21875,6.20642,8361,2014,6,30,0,0,0
6020d7cfdc072827cc40bf71,USDCNH.FXCM,2014-06-29,6.2125,6.21398,6.21416,6.21397,6.2179,6.21658,6.21659,6.21635,16,2014,6,29,0,0,0
6020d7cfdc072827cc40bf72,USDCNH.FXCM,2014-06-27,6.2221,6.2125,6.22541,6.212,6.2274,6.2179,6.2282,6.21537,9817,2014,6,27,0,0,0
6020d7cfdc072827cc40bf73,USDCNH.FXCM,2014-06-26,6.2263,6.2221,6.22993,6.22146,6.2295,6.2274,6.2339,6.22367,8971,2014,6,26,0,0,0
6020d7cfdc072827cc40bf74,USDCNH.FXCM,2014-06-25,6.23151,6.2263,6.23531,6.22625,6.23383,6.2295,6.2377,6.22845,7234,2014,6,25,0,0,0
6020d7cfdc072827cc40bf75,USDCNH.FXCM,2014-06-24,6.222,6.23151,6.23195,6.2211,6.225,6.23383,6.2344,6.22377,7968,2014,6,24,0,0,0
6020d7cfdc072827cc40bf76,USDCNH.FXCM,2014-06-23,6.2251,6.222,6.22878,6.2211,6.2309,6.225,6.231,6.22391,6779,2014,6,23,0,0,0
6020d7cfdc072827cc40bf77,USDCNH.FXCM,2014-06-22,6.2252,6.2251,6.22664,6.2251,6.2306,6.2309,6.2309,6.2291,103,2014,6,22,0,0,0
6020d7cfdc072827cc40bf78,USDCNH.FXCM,2014-06-20,6.2279,6.2252,6.23018,6.2252,6.2309,6.2306,6.2339,6.22747,7098,2014,6,20,0,0,0
6020d7cfdc072827cc40bf79,USDCNH.FXCM,2014-06-19,6.2242,6.2279,6.2308,6.2228,6.2271,6.2309,6.23304,6.22532,9707,2014,6,19,0,0,0
6020d7cfdc072827cc40bf7a,USDCNH.FXCM,2014-06-18,6.2305,6.2242,6.2353,6.22381,6.2338,6.2271,6.2376,6.22636,9629,2014,6,18,0,0,0
6020d7cfdc072827cc40bf7b,USDCNH.FXCM,2014-06-17,6.2168,6.2305,6.2326,6.2178,6.2221,6.2338,6.2349,6.22008,12084,2014,6,17,0,0,0
6020d7cfdc072827cc40bf7c,USDCNH.FXCM,2014-06-16,6.2107,6.2168,6.2235,6.20706,6.21523,6.2221,6.2259,6.20926,10175,2014,6,16,0,0,0
6020d7cfdc072827cc40bf7d,USDCNH.FXCM,2014-06-15,6.20967,6.2107,6.21071,6.21012,6.21519,6.21523,6.21538,6.21515,49,2014,6,15,0,0,0
6020d7cfdc072827cc40bf7e,USDCNH.FXCM,2014-06-13,6.2103,6.20967,6.21731,6.20337,6.215,6.21519,6.21956,6.2056,11314,2014,6,13,0,0,0
6020d7cfdc072827cc40bf7f,USDCNH.FXCM,2014-06-12,6.2206,6.2103,6.22593,6.21,6.2235,6.215,6.22963,6.21291,10492,2014,6,12,0,0,0
6020d7cfdc072827cc40bf80,USDCNH.FXCM,2014-06-11,6.2142,6.2206,6.2271,6.2143,6.2172,6.2235,6.2294,6.2179,9294,2014,6,11,0,0,0
6020d7cfdc072827cc40bf81,USDCNH.FXCM,2014-06-10,6.2249,6.2142,6.23036,6.2142,6.2301,6.2172,6.23276,6.2166,11774,2014,6,10,0,0,0
6020d7cfdc072827cc40bf82,USDCNH.FXCM,2014-06-09,6.2398,6.2249,6.24406,6.2249,6.2463,6.2301,6.2481,6.2274,11319,2014,6,9,0,0,0
6020d7cfdc072827cc40bf83,USDCNH.FXCM,2014-06-08,6.2423,6.2398,6.24084,6.2398,6.2472,6.2463,6.2463,6.24598,45,2014,6,8,0,0,0
6020d7cfdc072827cc40bf84,USDCNH.FXCM,2014-06-06,6.2527,6.2423,6.2541,6.24154,6.2556,6.2472,6.2573,6.2438,11274,2014,6,6,0,0,0
6020d7cfdc072827cc40bf85,USDCNH.FXCM,2014-06-05,6.2532,6.2527,6.26234,6.2523,6.256,6.2556,6.26453,6.25496,17371,2014,6,5,0,0,0
6020d7cfdc072827cc40bf86,USDCNH.FXCM,2014-06-04,6.2492,6.2532,6.25789,6.24757,6.2528,6.256,6.26009,6.24994,9623,2014,6,4,0,0,0
6020d7cfdc072827cc40bf87,USDCNH.FXCM,2014-06-03,6.2532,6.2492,6.25557,6.2455,6.2567,6.2528,6.2587,6.24763,8555,2014,6,3,0,0,0
6020d7cfdc072827cc40bf88,USDCNH.FXCM,2014-06-02,6.24562,6.2532,6.25462,6.2434,6.24844,6.2567,6.2575,6.24793,3989,2014,6,2,0,0,0
6020d7cfdc072827cc40bf89,USDCNH.FXCM,2014-06-01,6.2442,6.24562,6.24563,6.24559,6.2506,6.24844,6.24846,6.24842,25,2014,6,1,0,0,0
6020d7cfdc072827cc40bf8a,USDCNH.FXCM,2014-05-30,6.2455,6.2442,6.2495,6.23989,6.2496,6.2506,6.2519,6.24209,8619,2014,5,30,0,0,0
6020d7cfdc072827cc40bf8b,USDCNH.FXCM,2014-05-29,6.2627,6.2455,6.26695,6.2441,6.2656,6.2496,6.2703,6.2465,12019,2014,5,29,0,0,0
6020d7cfdc072827cc40bf8c,USDCNH.FXCM,2014-05-28,6.25416,6.2627,6.27006,6.2518,6.25688,6.2656,6.27244,6.25544,12426,2014,5,28,0,0,0
6020d7cfdc072827cc40bf8d,USDCNH.FXCM,2014-05-27,6.2303,6.25416,6.25562,6.2301,6.2379,6.25688,6.2601,6.23544,9295,2014,5,27,0,0,0
6020d7cfdc072827cc40bf8e,USDCNH.FXCM,2014-05-26,6.23246,6.2303,6.2369,6.2303,6.23599,6.2379,6.239,6.23503,4300,2014,5,26,0,0,0
6020d7cfdc072827cc40bf8f,USDCNH.FXCM,2014-05-25,6.2331,6.23246,6.23261,6.23234,6.2364,6.23599,6.23609,6.23585,137,2014,5,25,0,0,0
6020d7cfdc072827cc40bf90,USDCNH.FXCM,2014-05-23,6.2301,6.2331,6.23682,6.2293,6.2329,6.2364,6.2391,6.23229,5588,2014,5,23,0,0,0
6020d7cfdc072827cc40bf91,USDCNH.FXCM,2014-05-22,6.2319,6.2301,6.23558,6.2294,6.2347,6.2329,6.2383,6.23171,6732,2014,5,22,0,0,0
6020d7cfdc072827cc40bf92,USDCNH.FXCM,2014-05-21,6.23571,6.2319,6.23819,6.23162,6.23813,6.2347,6.24064,6.2338,6829,2014,5,21,0,0,0
6020d7cfdc072827cc40bf93,USDCNH.FXCM,2014-05-20,6.2348,6.23571,6.23876,6.2346,6.2378,6.23813,6.241,6.23723,5478,2014,5,20,0,0,0
6020d7cfdc072827cc40bf94,USDCNH.FXCM,2014-05-19,6.2301,6.2348,6.24068,6.22931,6.2347,6.2378,6.24288,6.23226,6722,2014,5,19,0,0,0
6020d7cfdc072827cc40bf95,USDCNH.FXCM,2014-05-18,6.23048,6.2301,6.23068,6.22999,6.23439,6.2347,6.23473,6.23401,33,2014,5,18,0,0,0
6020d7cfdc072827cc40bf96,USDCNH.FXCM,2014-05-16,6.2293,6.23048,6.23706,6.2267,6.2323,6.23439,6.23934,6.2291,6580,2014,5,16,0,0,0
6020d7cfdc072827cc40bf97,USDCNH.FXCM,2014-05-15,6.22506,6.2293,6.23385,6.2228,6.22734,6.2323,6.23606,6.2256,8569,2014,5,15,0,0,0
6020d7cfdc072827cc40bf98,USDCNH.FXCM,2014-05-14,6.2341,6.22506,6.23904,6.22324,6.2371,6.22734,6.2419,6.22545,9327,2014,5,14,0,0,0
6020d7cfdc072827cc40bf99,USDCNH.FXCM,2014-05-13,6.2416,6.2341,6.2443,6.23321,6.2446,6.2371,6.2473,6.23549,10251,2014,5,13,0,0,0
6020d7cfdc072827cc40bf9a,USDCNH.FXCM,2014-05-12,6.23263,6.2416,6.24231,6.23124,6.23496,6.2446,6.24461,6.23464,6080,2014,5,12,0,0,0
6020d7cfdc072827cc40bf9b,USDCNH.FXCM,2014-05-11,6.2315,6.23263,6.23265,6.23179,6.23541,6.23496,6.23649,6.23496,15,2014,5,11,0,0,0
6020d7cfdc072827cc40bf9c,USDCNH.FXCM,2014-05-09,6.2303,6.2315,6.23375,6.2271,6.2338,6.23541,6.23643,6.2294,8446,2014,5,9,0,0,0
6020d7cfdc072827cc40bf9d,USDCNH.FXCM,2014-05-08,6.2323,6.2303,6.23909,6.223,6.2358,6.2338,6.24157,6.22524,12991,2014,5,8,0,0,0
6020d7cfdc072827cc40bf9e,USDCNH.FXCM,2014-05-07,6.2203,6.2323,6.2375,6.2195,6.2237,6.2358,6.2398,6.22193,9937,2014,5,7,0,0,0
6020d7cfdc072827cc40bf9f,USDCNH.FXCM,2014-05-06,6.24174,6.2203,6.24569,6.22,6.24535,6.2237,6.25,6.22244,10590,2014,5,6,0,0,0
6020d7cfdc072827cc40bfa0,USDCNH.FXCM,2014-05-05,6.25446,6.24174,6.25511,6.24107,6.26028,6.24535,6.26064,6.24345,7326,2014,5,5,0,0,0
6020d7cfdc072827cc40bfa1,USDCNH.FXCM,2014-05-04,6.2522,6.25446,6.25536,6.25443,6.2582,6.26028,6.26035,6.25947,74,2014,5,4,0,0,0
6020d7cfdc072827cc40bfa2,USDCNH.FXCM,2014-05-02,6.251,6.2522,6.26099,6.25,6.254,6.2582,6.263,6.25399,5877,2014,5,2,0,0,0
6020d7cfdc072827cc40bfa3,USDCNH.FXCM,2014-05-01,6.2504,6.251,6.25732,6.24779,6.2548,6.254,6.25996,6.25001,4369,2014,5,1,0,0,0
6020d7cfdc072827cc40bfa4,USDCNH.FXCM,2014-04-30,6.2563,6.2504,6.27057,6.2449,6.2608,6.2548,6.2728,6.25329,11221,2014,4,30,0,0,0
6020d7cfdc072827cc40bfa5,USDCNH.FXCM,2014-04-29,6.2496,6.2563,6.25785,6.2491,6.2531,6.2608,6.2608,6.25262,6549,2014,4,29,0,0,0
6020d7cfdc072827cc40bfa6,USDCNH.FXCM,2014-04-28,6.255,6.2496,6.25833,6.24951,6.2639,6.2531,6.2664,6.25194,7531,2014,4,28,0,0,0
6020d7cfdc072827cc40bfa7,USDCNH.FXCM,2014-04-27,6.2562,6.255,6.2591,6.25197,6.2592,6.2639,6.26723,6.25838,82,2014,4,27,0,0,0
6020d7cfdc072827cc40bfa8,USDCNH.FXCM,2014-04-25,6.2509,6.2562,6.26245,6.24785,6.2539,6.2592,6.2646,6.25005,8618,2014,4,25,0,0,0
6020d7cfdc072827cc40bfa9,USDCNH.FXCM,2014-04-24,6.2367,6.2509,6.2544,6.23485,6.2402,6.2539,6.2569,6.23734,9401,2014,4,24,0,0,0
6020d7cfdc072827cc40bfaa,USDCNH.FXCM,2014-04-23,6.236,6.2367,6.24598,6.2338,6.239,6.2402,6.2483,6.23691,10563,2014,4,23,0,0,0
6020d7cfdc072827cc40bfab,USDCNH.FXCM,2014-04-22,6.2268,6.236,6.23797,6.2248,6.2313,6.239,6.2404,6.22984,8874,2014,4,22,0,0,0
6020d7cfdc072827cc40bfac,USDCNH.FXCM,2014-04-21,6.22214,6.2268,6.23153,6.2165,6.22624,6.2313,6.2338,6.2232,3402,2014,4,21,0,0,0
6020d7cfdc072827cc40bfad,USDCNH.FXCM,2014-04-20,6.2212,6.22214,6.22217,6.21642,6.2272,6.22624,6.23168,6.22624,29,2014,4,20,0,0,0
6020d7cfdc072827cc40bfae,USDCNH.FXCM,2014-04-18,6.223,6.2212,6.22478,6.219,6.2282,6.2272,6.2291,6.22188,1907,2014,4,18,0,0,0
6020d7cfdc072827cc40bfaf,USDCNH.FXCM,2014-04-17,6.2235,6.223,6.2241,6.2153,6.2265,6.2282,6.2293,6.2185,7116,2014,4,17,0,0,0
6020d7cfdc072827cc40bfb0,USDCNH.FXCM,2014-04-16,6.22355,6.2235,6.22766,6.2221,6.22665,6.2265,6.2311,6.22493,6364,2014,4,16,0,0,0
6020d7cfdc072827cc40bfb1,USDCNH.FXCM,2014-04-15,6.2209,6.22355,6.2303,6.21995,6.2244,6.22665,6.23249,6.22327,7681,2014,4,15,0,0,0
