_id,trading_date,0S,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,15Y,20Y,30Y,40Y,50Y,year,month,day,hour,minute,second
5ff1f6425c3c623e8d310a48,2011-10-28 00:00:1319731200,0.0344353294,0.0324871722,0.0313182592,0.031333,0.031388729,0.0316882439,0.0318984294,0.0345,0.0351002793,0.0358863839,0.0363060195,0.0369497492,0.0373149244,0.0378,0.0378545389,0.0378697316,0.040263,0.041524,0.0424617089,0.043528,0.044464,2011,10,28,0,0,0
5ff1f6425c3c623e8d310a49,2011-10-31 00:00:1319990400,0.0334188294,0.0318309831,0.0308782601,0.0312069988,0.0312318503,0.0312768313,0.0313984299,0.0342016583,0.0349021802,0.035666,0.0358042365,0.0367447517,0.0369895005,0.0375999999,0.0375999166,0.0376072747,0.0401319981,0.0413929987,0.0423307085,0.0433970022,0.0443330002,2011,10,31,0,0,0
5ff1f6425c3c623e8d310a4a,2011-11-01 00:00:1320076800,0.0264563298,0.0289840284,0.030584259,0.0306479329,0.0308841713,0.0308205608,0.030899,0.03346824,0.0343848237,0.0349022656,0.0354831615,0.0363247471,0.0363866742,0.0371043188,0.0374350453,0.0373949727,0.039883,0.040989,0.0419829377,0.043041,0.043977,2011,11,1,0,0,0
5ff1f6425c3c623e8d310a4b,2011-11-02 00:00:1320163200,0.02439533,0.027806631,0.0302015711,0.0304592684,0.0305853037,0.0305941586,0.030680525,0.0333329365,0.0341272966,0.0346530579,0.0351972186,0.0361767293,0.0362884824,0.0369774792,0.0372764267,0.0372082168,0.0396959996,0.040739,0.0418840932,0.042888,0.043824,2011,11,2,0,0,0
5ff1f6425c3c623e8d310a4c,2011-11-03 00:00:1320249600,0.0243313289,0.0277438126,0.0298395705,0.0298797703,0.0298886914,0.0300592051,0.0302524259,0.0327002999,0.0339882471,0.0346978513,0.0351139871,0.0361564198,0.0364105975,0.0369496449,0.0372165878,0.0372325465,0.039288,0.0407259989,0.0418711823,0.0428380013,0.0437739992,2011,11,3,0,0,0
5ff1f6425c3c623e8d310a4d,2011-11-04 00:00:1320336000,0.0243313289,0.027590688,0.0295945692,0.029634769,0.0296929243,0.0298474436,0.029969171,0.032740209,0.0337925829,0.0346013871,0.0349710336,0.0360632725,0.036285189,0.0368848047,0.0371502172,0.0371582922,0.0392140007,0.0406519985,0.041858,0.042737999,0.0436740017,2011,11,4,0,0,0
5ff1f6425c3c623e8d310a4e,2011-11-07 00:00:1320595200,0.0243643308,0.0275644065,0.0295424794,0.029583,0.0296428633,0.0299184496,0.0299007525,0.0325437628,0.0338046419,0.034621,0.0350237711,0.0361606714,0.0363815304,0.037000502,0.0373170217,0.0373329279,0.039301,0.040739,0.041945,0.042825,0.043761,2011,11,7,0,0,0
5ff1f6425c3c623e8d310a4f,2011-11-08 00:00:1320681600,0.0245483303,0.0266523428,0.0280407756,0.028233432,0.028363,0.0284048625,0.028563,0.0316243139,0.0335251534,0.0343155988,0.0346658282,0.0358998738,0.0360043972,0.0365733311,0.0369497506,0.0369881339,0.039101,0.0405364718,0.041745,0.042624,0.043511,2011,11,8,0,0,0
5ff1f6425c3c623e8d310a50,2011-11-09 00:00:1320768000,0.0245983291,0.0251019556,0.0254407811,0.0254987081,0.026071815,0.026093,0.026438,0.0299154374,0.032528,0.0335914001,0.033819555,0.0351705537,0.0358328774,0.0362620424,0.0364171476,0.0364355114,0.0389135003,0.0403489685,0.041589382,0.0424739981,0.0433109999,2011,11,9,0,0,0
5ff1f6425c3c623e8d310a51,2011-11-10 00:00:1320854400,0.0246853304,0.0249130533,0.025140779,0.025258,0.025271821,0.0254929996,0.0257051392,0.0286371061,0.0311328549,0.0325178763,0.0329157764,0.0343520565,0.0347827405,0.0355,0.0355457224,0.0355625233,0.0385010004,0.039936471,0.0413143778,0.0422677517,0.0431047487,2011,11,10,0,0,0
5ff1f6425c3c623e8d310a52,2011-11-11 00:00:1320940800,0.021664331,0.0240089328,0.0254207802,0.025425,0.025432,0.0254453704,0.0256834281,0.0291331314,0.0311424476,0.0325301677,0.0330269087,0.0346626969,0.0350225022,0.0355899024,0.0358850641,0.0359155935,0.0386570001,0.0400924683,0.0414183807,0.0423457479,0.0431827497,2011,11,11,0,0,0
5ff1f6425c3c623e8d310a53,2011-11-14 00:00:1321200000,0.0224193311,0.0237273039,0.0245677805,0.0246537159,0.0249320006,0.025128387,0.0255620657,0.0290143893,0.0315040776,0.0323582326,0.0329982397,0.034736851,0.0349846032,0.035609157,0.0357979799,0.0358071326,0.0385914993,0.0400269699,0.0413528776,0.0422802496,0.0431172514,2011,11,14,0,0,0
5ff1f6425c3c623e8d310a54,2011-11-15 00:00:1321286400,0.0225563312,0.0239518758,0.0248593231,0.024915,0.0249320006,0.0250490543,0.0254590665,0.0293235845,0.031312818,0.0327686155,0.0334228077,0.035234355,0.0354096535,0.035901548,0.0363678836,0.0365627832,0.0387914991,0.0402269697,0.0415528822,0.0424802494,0.0433172512,2011,11,15,0,0,0
5ff1f6425c3c623e8d310a55,2011-11-16 00:00:1321372800,0.0226813293,0.0239467588,0.0249293208,0.025118,0.025213,0.025318,0.0256920695,0.0295325804,0.031414,0.0328186202,0.0335448098,0.0352843499,0.0354096508,0.0360515499,0.0362094279,0.0362595912,0.038646,0.040082,0.041411,0.042335,0.043172,2011,11,16,0,0,0
5ff1f6425c3c623e8d310a56,2011-11-17 00:00:1321459200,0.024223,0.0250229357,0.02551332,0.025522,0.025553,0.0255924189,0.0259802474,0.0300455273,0.031515,0.0328973665,0.03397864,0.0353917705,0.0355116931,0.0361804217,0.0364217635,0.0363603238,0.0387400007,0.0401760006,0.0415049982,0.0424289989,0.0432660007,2011,11,17,0,0,0
5ff1f6425c3c623e8d310a57,2011-11-18 00:00:1321545600,0.025556,0.0255948714,0.0256283212,0.0256369996,0.0256680012,0.0257687861,0.0260126468,0.0303694582,0.031375,0.0331145926,0.0336733771,0.0352872818,0.0355464194,0.0362019723,0.0364407861,0.0364123201,0.0387660003,0.0402019978,0.0415310001,0.0424550009,0.0432919979,2011,11,18,0,0,0
5ff1f6425c3c623e8d310a58,2011-11-21 00:00:1321804800,0.025994,0.025997493,0.026000986,0.026196049,0.0263799813,0.0260110617,0.026110293,0.030673186,0.0316812026,0.0332719493,0.0339590787,0.0354903177,0.0358136715,0.0364418905,0.0365947792,0.0365983771,0.0388584995,0.0402944994,0.0416235018,0.0425474977,0.0433844995,2011,11,21,0,0,0
5ff1f6425c3c623e8d310a59,2011-11-22 00:00:1321891200,0.0283030009,0.0270567488,0.0263050159,0.0264049959,0.026430422,0.02631006,0.026397,0.0305746014,0.0316756855,0.0335008745,0.0340747045,0.0352959609,0.0355183257,0.0364,0.0364005888,0.0364119876,0.0387649989,0.0405,0.0416370298,0.042569499,0.0434065008,2011,11,22,0,0,0
5ff1f6425c3c623e8d310a5a,2011-11-23 00:00:1321977600,0.0295280004,0.0275449002,0.026355021,0.0264577822,0.026483,0.0266248347,0.0267174097,0.030651,0.0313686078,0.0330955276,0.0333206407,0.034619,0.0351591125,0.035909,0.0359042565,0.0359143328,0.038566,0.040298,0.041438,0.042368,0.043208,2011,11,23,0,0,0
5ff1f6425c3c623e8d310a5b,2011-11-24 00:00:1322064000,0.0294280005,0.0274142741,0.0262060189,0.0263098598,0.0264160677,0.0264971473,0.0267539622,0.0304478663,0.031248984,0.0328703824,0.0330615502,0.0347983498,0.0351178278,0.0359980011,0.0360786026,0.0361032465,0.038716,0.040447,0.04158081,0.042467,0.043307,2011,11,24,0,0,0
5ff1f6425c3c623e8d310a5c,2011-11-25 00:00:1322150400,0.0301530004,0.0279986511,0.0267060208,0.026719,0.0267660689,0.0267456636,0.026931915,0.0302003244,0.0310989809,0.0328619598,0.0331047187,0.0347048225,0.0351318425,0.035847403,0.0361011079,0.0361153062,0.0386905003,0.0404215002,0.041553812,0.0424415016,0.043281498,2011,11,25,0,0,0
5ff1f6425c3c623e8d310a5d,2011-11-28 00:00:1322409600,0.0270359993,0.026861013,0.0267560196,0.0267853062,0.0268020701,0.0267637006,0.0272145917,0.0299571231,0.0310123137,0.032982571,0.033353,0.034895827,0.0353584874,0.035950991,0.0363203305,0.0364021848,0.038914,0.0406552616,0.041593,0.042545,0.043385,2011,11,28,0,0,0
5ff1f6425c3c623e8d310a5e,2011-11-29 00:00:1322496000,0.0240470004,0.0256643643,0.0267580199,0.026861,0.0268020701,0.0267602291,0.0272395569,0.029744717,0.0312023958,0.0332649898,0.0334580369,0.0350448521,0.0353774785,0.036118676,0.0363510187,0.0363148489,0.0388905001,0.0407048906,0.041633,0.042585,0.043425,2011,11,29,0,0,0
5ff1f6425c3c623e8d310a5f,2011-11-30 00:00:1322582400,0.024210999,0.0259364507,0.0270080209,0.0270571029,0.02703,0.0270079174,0.0273658843,0.029852864,0.0309942634,0.032849,0.0330260237,0.0348892848,0.0350712351,0.0359024399,0.0361598876,0.0360909,0.0387969995,0.0408666386,0.041532918,0.042485,0.043325,2011,11,30,0,0,0
5ff1f6425c3c623e8d310a60,2011-12-01 00:00:1322668800,0.0197360003,0.0231616174,0.0252170205,0.0250976624,0.0250338418,0.025207,0.0258658791,0.0284508878,0.0296585141,0.0310558836,0.0312362717,0.0336884875,0.0341335365,0.0349129711,0.0350546743,0.0350048303,0.037935,0.040004,0.040808,0.041723,0.0426625013,2011,12,1,0,0,0
5ff1f6425c3c623e8d310a61,2011-12-02 00:00:1322755200,0.019684,0.0231886072,0.0253069118,0.0253127673,0.0253768184,0.0254464633,0.0263338804,0.02823414,0.0293507811,0.030406,0.0305154596,0.0331126559,0.0336868605,0.0345828306,0.0347596457,0.0347204876,0.037717,0.039604001,0.0405079985,0.0414230013,0.0423624992,2011,12,2,0,0,0
5ff1f6425c3c623e8d310a62,2011-12-05 00:00:1323014400,0.0185280001,0.0224907218,0.0249165924,0.0249590508,0.0249477612,0.0252464604,0.0262128806,0.0281925221,0.0290987802,0.030199,0.030372704,0.0329560845,0.033549767,0.034279484,0.0344666521,0.0344203059,0.037565999,0.0396,0.0406285711,0.0415,0.0424,2011,12,5,0,0,0
5ff1f6425c3c623e8d310a63,2011-12-06 00:00:1323100800,0.0184650004,0.0228787586,0.0255665898,0.0256159775,0.0256092548,0.0256064606,0.0262934319,0.0280446941,0.0291,0.0302667395,0.030791365,0.0330786679,0.033653936,0.0344120345,0.0347589506,0.0347901955,0.0376909995,0.0397250009,0.0407272414,0.0416,0.0425,2011,12,6,0,0,0
5ff1f6425c3c623e8d310a64,2011-12-07 00:00:1323187200,0.0186570001,0.0230758097,0.0257665896,0.0258150378,0.0258290261,0.025970578,0.0263,0.0279478776,0.0286599994,0.0301317406,0.0310903555,0.0333447873,0.0337376964,0.0344982233,0.0348591603,0.0348902017,0.0374970007,0.0397309995,0.040619855,0.0417000008,0.0426000023,2011,12,7,0,0,0
5ff1f6425c3c623e8d310a65,2011-12-08 00:00:1323273600,0.0185570002,0.0230266312,0.0257665896,0.0258150411,0.0258329981,0.0259715796,0.0263000011,0.0279009839,0.0286999989,0.0302283009,0.0308915385,0.0333075025,0.0337956022,0.0345556157,0.0349069711,0.0349533972,0.0374675012,0.0397014999,0.0405903578,0.04162,0.042521,2011,12,8,0,0,0
5ff1f6425c3c623e8d310a66,2011-12-09 00:00:1323360000,0.0188610005,0.0231851711,0.0258665895,0.025939,0.0259561602,0.0261111461,0.0263240004,0.0281337009,0.0285610008,0.0302063812,0.030492343,0.0332140528,0.0337503399,0.0344841245,0.0347943017,0.0348170426,0.0373924994,0.0396265006,0.040717236,0.0416755009,0.042576499,2011,12,9,0,0,0
5ff1f6425c3c623e8d310a67,2011-12-12 00:00:1323619200,0.0194360006,0.023400051,0.0258665895,0.02594,0.0259407054,0.0261043896,0.0265946475,0.0281076834,0.0287100005,0.0302758675,0.0306191091,0.0334322365,0.0338400829,0.0345796945,0.034880161,0.0349268164,0.037437501,0.0396714997,0.0407622385,0.0417205,0.0426214981,2011,12,12,0,0,0
5ff1f6425c3c623e8d310a68,2011-12-13 00:00:1323705600,0.0194739997,0.0233394775,0.0258665895,0.02604,0.0258407092,0.0263136056,0.0269255163,0.028341524,0.028979001,0.0304463035,0.031031612,0.0334801552,0.0339482622,0.0346442727,0.034954635,0.0349822571,0.0374534988,0.0396875,0.040812,0.0417364979,0.0426375008,2011,12,13,0,0,0
5ff1f6425c3c623e8d310a69,2011-12-14 00:00:1323792000,0.019119,0.0246243097,0.026074512,0.0261400008,0.025841,0.0263136101,0.0271832928,0.028577,0.0292099793,0.0306360008,0.0310541983,0.0334524182,0.0338515461,0.0347218934,0.0348499835,0.0348065172,0.0373904991,0.0396245003,0.0407490015,0.0416734982,0.042574501,2011,12,14,0,0,0
5ff1f6425c3c623e8d310a6a,2011-12-15 00:00:1323878400,0.0194439995,0.023533688,0.0260745096,0.0261470008,0.025661,0.0263136101,0.027198344,0.0286492541,0.0293839874,0.0306425219,0.0310853789,0.0334498926,0.033880607,0.0347305341,0.034895703,0.0348896781,0.0374160004,0.0396499991,0.040774498,0.0416989994,0.0426000023,2011,12,15,0,0,0
5ff1f6425c3c623e8d310a6b,2011-12-16 00:00:1323964800,0.0180190003,0.0229858127,0.0260745096,0.026165,0.0257267412,0.0263986111,0.0272019602,0.028281635,0.0292208506,0.0306302956,0.0308361665,0.033371879,0.0337201687,0.0344779021,0.0346688959,0.0346372125,0.037248,0.039482,0.040607,0.041531,0.042432,2011,12,16,0,0,0
5ff1f6425c3c623e8d310a6c,2011-12-19 00:00:1324224000,0.0180239999,0.0229128302,0.0260745096,0.026265,0.0257427406,0.0263136101,0.0271270845,0.028405734,0.0291731945,0.0303625144,0.0309365083,0.0335458867,0.033612592,0.0344526626,0.0347001055,0.0347018034,0.037313,0.039547,0.040672,0.0415635,0.0424645,2011,12,19,0,0,0
5ff1f6425c3c623e8d310a6d,2011-12-20 00:00:1324310400,0.0180359995,0.0229569612,0.0260745096,0.0262068392,0.0256427407,0.0262136102,0.02712708,0.0284304191,0.0293386556,0.0303616899,0.0308584222,0.0334501972,0.0337335275,0.0346166876,0.0347162384,0.0346549152,0.0372799993,0.0395140004,0.0406720018,0.041563,0.042465,2011,12,20,0,0,0
5ff1f6425c3c623e8d310a6e,2011-12-21 00:00:1324396800,0.0180439997,0.0233130365,0.0264745092,0.0264312935,0.025922,0.0262146091,0.027316,0.0284873047,0.0294512699,0.0306051284,0.0308339821,0.0334716645,0.0338606201,0.0347,0.0346923175,0.0347087642,0.0373070002,0.0395409989,0.0406990004,0.0415810013,0.0424830008,2011,12,21,0,0,0
5ff1f6425c3c623e8d310a6f,2011-12-22 00:00:1324483200,0.0184109998,0.0237175367,0.0269015098,0.0268144322,0.026408999,0.0263146091,0.0272410011,0.0285162102,0.0293936257,0.0305283772,0.030830635,0.0334810869,0.0338781853,0.0347300005,0.0347479342,0.0347520564,0.0373259997,0.039525462,0.040699,0.041581,0.042483,2011,12,22,0,0,0
5ff1f6425c3c623e8d310a70,2011-12-23 00:00:1324569600,0.0184529996,0.0238085976,0.0270735097,0.0271164298,0.0266030002,0.0263226104,0.027341001,0.0284884791,0.0293369617,0.0305145076,0.0308876498,0.0334902856,0.033881043,0.0347399998,0.0347933324,0.0348030739,0.0373510003,0.0395504594,0.0407240009,0.0416060019,0.0425080013,2011,12,23,0,0,0
5ff1f6425c3c623e8d310a71,2011-12-26 00:00:1324828800,0.0190530002,0.0240146354,0.0270633756,0.027105948,0.0265019989,0.0262716103,0.0273149991,0.0284823774,0.0293466522,0.0305225295,0.0308961909,0.0335066694,0.0338517948,0.0346399999,0.0346491626,0.0346525002,0.0372009993,0.0394004607,0.0405740023,0.0414559984,0.0423579979,2011,12,26,0,0,0
5ff1f6425c3c623e8d310a72,2011-12-27 00:00:1324915200,0.0198360002,0.0244388871,0.0272603798,0.0273016865,0.0265019989,0.0262716103,0.0273160005,0.0284833521,0.0292699709,0.0305006223,0.030864518,0.033504751,0.0336559669,0.0345409989,0.0345931819,0.0346030508,0.037152,0.0393798902,0.0406935685,0.041566,0.0424585009,2011,12,27,0,0,0
5ff1f6425c3c623e8d310a73,2011-12-28 00:00:1325001600,0.0232629991,0.0256328545,0.0272573805,0.0273980259,0.0264279508,0.0264392313,0.027342,0.0284493828,0.0292779384,0.0304653714,0.0308758106,0.0335669928,0.0336723883,0.0345409989,0.0345932343,0.0346032447,0.0371519995,0.0393764365,0.0406935692,0.041566,0.042508502,2011,12,28,0,0,0
5ff1f6425c3c623e8d310a74,2011-12-29 00:00:1325088000,0.0232360005,0.0256222515,0.0272593808,0.0273947315,0.0266049616,0.0264892292,0.0273685002,0.028430829,0.0289925653,0.030288872,0.0307433294,0.0333705781,0.0334407344,0.0343910003,0.0344432118,0.0344532285,0.0370770001,0.0393014407,0.0407036863,0.041568,0.042511,2011,12,29,0,0,0
5ff1f6425c3c623e8d310a75,2011-12-30 00:00:1325174400,0.0231279993,0.0256387176,0.0273593807,0.0274923053,0.0266406767,0.0263912296,0.0272009993,0.0281527896,0.0287936904,0.0299571151,0.0303760987,0.0331063704,0.0332499439,0.0340833166,0.0343002567,0.0343031809,0.0370020008,0.039226439,0.040804938,0.041644001,0.0425869989,2011,12,30,0,0,0
5ff1f6425c3c623e8d310a76,2011-12-31 00:00:1325260800,0.0284363294,0.0277082406,0.0272713804,0.0274025381,0.0267608488,0.0264082289,0.0271670008,0.0280708153,0.0286401186,0.0298058299,0.0304061007,0.0329113698,0.0331530252,0.0339843202,0.0341651219,0.0342107051,0.0369525003,0.0391769409,0.0407554388,0.0416109991,0.0425540018,2011,12,31,0,0,0
5ff1f6425c3c623e8d310a77,2012-01-04 00:00:1325606400,0.0234306598,0.0257593294,0.0273813796,0.027476193,0.0265899661,0.0264292312,0.0272775006,0.0282959409,0.0286574584,0.0298998308,0.0304682318,0.033137225,0.033469227,0.0342583203,0.0343702308,0.0343946067,0.0370394993,0.0392639399,0.0408424377,0.0416690016,0.0426119995,2012,1,4,0,0,0
5ff1f6425c3c623e8d310a78,2012-01-05 00:00:1325692800,0.0284556603,0.0278595677,0.0275000076,0.0275813992,0.0268986857,0.0265292311,0.0274044991,0.0283221315,0.0289125027,0.0299193914,0.030748609,0.0330193206,0.033525853,0.03434,0.0343180331,0.0343041072,0.0370455003,0.03939394,0.0406924391,0.0415689993,0.042512002,2012,1,5,0,0,0
5ff1f6425c3c623e8d310a79,2012-01-06 00:00:1325779200,0.0284346604,0.0277692575,0.0273700094,0.0274553922,0.0263449923,0.0265,0.0273909998,0.0282869821,0.0287406044,0.0297067517,0.0302297753,0.0326956505,0.0330678005,0.0339910007,0.0339772614,0.0339703596,0.0368959999,0.0393744397,0.0405424404,0.0414690018,0.0424119997,2012,1,6,0,0,0
5ff1f6425c3c623e8d310a7a,2012-01-09 00:00:1326038400,0.0284556603,0.0278119428,0.0273000097,0.0271381506,0.0265758602,0.0262849998,0.0273084998,0.0284054683,0.0287891793,0.0297082056,0.0302432602,0.0327072411,0.033024731,0.0338,0.0338004558,0.0338055045,0.0369505,0.0395744395,0.0406424379,0.0415189981,0.0424119997,2012,1,9,0,0,0
5ff1f6425c3c623e8d310a7b,2012-01-10 00:00:1326124800,0.0253886604,0.0264525073,0.0270950103,0.0271007444,0.0265146907,0.0262849998,0.0272834992,0.0283384004,0.0288015015,0.0297086714,0.0302863014,0.0327640591,0.0330619827,0.033987999,0.0340213871,0.034030357,0.036944499,0.0393744397,0.040327346,0.0413605022,0.042253499,2012,1,10,0,0,0
5ff1f6425c3c623e8d310a7c,2012-01-11 00:00:1326211200,0.0208556604,0.0249402013,0.02739501,0.0274004785,0.027453,0.0275449991,0.0278835011,0.0285265969,0.028775452,0.0298173381,0.0302972972,0.0327416894,0.0332453968,0.0341630006,0.0341983284,0.0342076515,0.037072,0.039502,0.0404481317,0.0414480019,0.0423409986,2012,1,11,0,0,0
5ff1f6425c3c623e8d310a7d,2012-01-12 00:00:1326297600,0.0232056594,0.0258214699,0.02739501,0.0274003819,0.0274569988,0.0275460005,0.0278414989,0.0284238956,0.0287610595,0.0297095497,0.0303764321,0.0327941426,0.0329239404,0.033987,0.0339883275,0.0340203046,0.0370210004,0.0394510007,0.0403971291,0.0413969994,0.0422900009,2012,1,12,0,0,0
5ff1f6425c3c623e8d310a7e,2012-01-13 00:00:1326384000,0.0270766592,0.0272731233,0.02739501,0.027400256,0.0275440001,0.0276340008,0.0279380012,0.0285181139,0.0288087857,0.0299238158,0.0303816307,0.0328338578,0.03306246,0.0340070009,0.0340897908,0.0341079597,0.0370714998,0.0395015001,0.0404651915,0.04145751,0.0423505116,2012,1,13,0,0,0
5ff1f6425c3c623e8d310a7f,2012-01-16 00:00:1326643200,0.0304386592,0.0290434048,0.0279930326,0.0279718165,0.0278539991,0.0280189991,0.0282505012,0.0287397919,0.0289854743,0.0300223439,0.0305815065,0.0329855105,0.0332121079,0.034127,0.034213497,0.0342329776,0.0371460009,0.0395760012,0.0405396891,0.041532011,0.0424250078,2012,1,16,0,0,0
5ff1f6425c3c623e8d310a80,2012-01-17 00:00:1326729600,0.042380662,0.0349666997,0.0291348416,0.028055991,0.0279530001,0.0280386861,0.028208499,0.0285593782,0.0290692938,0.0301424696,0.0305556821,0.0328947496,0.0330502056,0.033994,0.0340339892,0.0340454076,0.0370985007,0.039528501,0.0404921913,0.0414845085,0.0423775101,2012,1,17,0,0,0
5ff1f6425c3c623e8d310a81,2012-01-18 00:00:1326816000,0.0503806591,0.0382735379,0.0293512952,0.0285271501,0.027978,0.028239,0.0286140213,0.0287880923,0.0291432096,0.0301182781,0.0306590727,0.032695,0.0330445146,0.0339059997,0.0339457313,0.0339574022,0.0370545006,0.039529,0.040642,0.041485,0.042378,2012,1,18,0,0,0
5ff1f6425c3c623e8d310a82,2012-01-19 00:00:1326902400,0.0356886601,0.03175579,0.0289566353,0.0288241506,0.0270530488,0.0279410005,0.0284392752,0.028786064,0.0290721775,0.0299544105,0.030356322,0.0324821472,0.0328414049,0.033741,0.0337495859,0.0337575547,0.036955,0.039429,0.040542,0.041385,0.042278,2012,1,19,0,0,0
5ff1f6425c3c623e8d310a83,2012-01-20 00:00:1326988800,0.0214886594,0.0257129073,0.0287045732,0.0289766579,0.027103,0.0280372011,0.0281554176,0.0286341646,0.0289424415,0.0297985903,0.03030728,0.0323814734,0.0328168186,0.0337910008,0.0337996962,0.0338078469,0.0369799995,0.039454,0.0405670023,0.0414099979,0.0423029995,2012,1,20,0,0,0
5ff1f6425c3c623e8d310a84,2012-01-21 00:00:1327075200,0.0214056611,0.0256511332,0.0286262535,0.0289596364,0.0270530009,0.0279981995,0.0281688657,0.0285772509,0.0289519897,0.0298640045,0.0303670707,0.032401148,0.0327870554,0.033690325,0.0338026408,0.0338111841,0.0369799995,0.039454,0.0405670023,0.0414099979,0.0423029995,2012,1,21,0,0,0
5ff1f6425c3c623e8d310a85,2012-01-29 00:00:1327766400,0.0197056603,0.0257524012,0.0287905285,0.0289836874,0.0268230009,0.0276922011,0.0277574179,0.0284860102,0.0288172596,0.0299135388,0.0303328581,0.0324078995,0.0328140289,0.033689,0.0337870329,0.0338124121,0.0369779992,0.0394519997,0.0405649996,0.041408,0.0423010015,2012,1,29,0,0,0
5ff1f6425c3c623e8d310a86,2012-01-30 00:00:1327852800,0.0162916601,0.0247979484,0.0286640342,0.0287863181,0.0268239999,0.0277115168,0.0277572723,0.0283614588,0.0288575722,0.0299521945,0.0305614743,0.0325588929,0.0328918846,0.033808,0.0339634355,0.0340046698,0.0370280004,0.0395020008,0.0406150007,0.0414580011,0.0423509979,2012,1,30,0,0,0
5ff1f6425c3c623e8d310a87,2012-01-31 00:00:1327939200,0.0173886597,0.0251227272,0.0288126689,0.0290828261,0.0270811411,0.0276115203,0.0276579283,0.0284057283,0.0288933046,0.0300895054,0.0305020576,0.0326127224,0.0329877814,0.0339030004,0.0340313966,0.0340642887,0.0370589995,0.039533,0.0405485931,0.041398,0.042291,2012,1,31,0,0,0
5ff1f6425c3c623e8d310a88,2012-02-01 00:00:1328025600,0.0173636603,0.0254655953,0.0289831486,0.0291821695,0.0273639591,0.0277115202,0.0278289673,0.028548153,0.0290750042,0.0301468742,0.0311313643,0.0330218761,0.0335172875,0.0342415288,0.0343330254,0.0343177123,0.0372090006,0.039683001,0.0406985903,0.0415479994,0.0424410009,2012,2,1,0,0,0
5ff1f6425c3c623e8d310a89,2012-02-02 00:00:1328112000,0.0173886597,0.0257828348,0.0293800959,0.029623592,0.0273606543,0.0276115203,0.0277331612,0.0287203861,0.0290586367,0.0302129865,0.0310731996,0.0332184065,0.0335812919,0.0343297617,0.0344001413,0.0344095078,0.0372550011,0.0397289991,0.0407445908,0.0415939999,0.0424870014,2012,2,2,0,0,0
5ff1f6425c3c623e8d310a8a,2012-02-03 00:00:1328198400,0.0169556606,0.0255798106,0.0293306709,0.0296226988,0.0273518198,0.0276105189,0.0278031133,0.0287358527,0.0290576272,0.0302172005,0.031112813,0.0331331702,0.0336151747,0.0343002916,0.0343800366,0.0343604815,0.0372305012,0.0397044992,0.0407200909,0.0415695,0.0424625015,2012,2,3,0,0,0
5ff1f6425c3c623e8d310a8b,2012-02-06 00:00:1328457600,0.0154636598,0.0239736532,0.0294276711,0.0296674177,0.0272745428,0.0276105189,0.028130935,0.0287551555,0.0291487654,0.0306862029,0.0314088371,0.0335339727,0.0339507012,0.0346903502,0.0347896443,0.0347848329,0.0374425006,0.039916501,0.0409320879,0.0417815018,0.0426744986,2012,2,6,0,0,0
5ff1f6425c3c623e8d310a8c,2012-02-07 00:00:1328544000,0.0154806602,0.0239829041,0.0294236708,0.0296501536,0.0268659075,0.0276105189,0.0281756747,0.0287663264,0.0291185362,0.0305666447,0.0313640622,0.0334455912,0.0339608877,0.0346981586,0.0348001904,0.0348099404,0.037468,0.039942,0.040957,0.041807,0.042699,2012,2,7,0,0,0
5ff1f6425c3c623e8d310a8d,2012-02-08 00:00:1328630400,0.0153806603,0.0245428596,0.0303668975,0.030619,0.0276631015,0.0287330531,0.0292754051,0.0294018607,0.0297606741,0.030872062,0.0316661848,0.033647491,0.0341188297,0.0350194804,0.0350938717,0.0350975611,0.037608,0.040082,0.0410840419,0.0419269991,0.0428189993,2012,2,8,0,0,0
5ff1f6425c3c623e8d310a8e,2012-02-09 00:00:1328716800,0.0153806603,0.0245568863,0.0304562264,0.0306735998,0.0286903883,0.029138351,0.0295891001,0.0300038761,0.0302833047,0.0313557445,0.0317263265,0.0339845846,0.0344056276,0.0353196271,0.0353999549,0.0354090689,0.037758,0.040082,0.041084,0.041927,0.042819,2012,2,9,0,0,0
5ff1f6425c3c623e8d310a8f,2012-02-10 00:00:1328803200,0.0166806602,0.0248462957,0.0301342297,0.0303432628,0.0286260354,0.0291973495,0.0295470301,0.0300808824,0.0302506081,0.031261274,0.0316013488,0.0338027268,0.034219662,0.035154113,0.0352568972,0.0352098975,0.037658,0.039982,0.040984,0.041827,0.042719,2012,2,10,0,0,0
5ff1f6425c3c623e8d310a90,2012-02-13 00:00:1329062400,0.0166966605,0.0247771324,0.0302572298,0.0305153557,0.0285834663,0.028927,0.0290373564,0.0297324051,0.030243,0.0309128556,0.0312912977,0.0334627788,0.0339893711,0.0351416707,0.0352292342,0.0351484811,0.037596,0.03992,0.0409110929,0.0418270016,0.0427190018,2012,2,13,0,0,0
5ff1f6425c3c623e8d310a91,2012-02-14 00:00:1329148800,0.0197866595,0.0261855412,0.03068923,0.0308882329,0.0285023125,0.0291511636,0.0293253304,0.0298621356,0.0301580061,0.0309152563,0.0313818104,0.0332798487,0.0339714211,0.0351317884,0.0352339062,0.0351604904,0.0376020002,0.0399259996,0.0409170914,0.0417269993,0.0426189995,2012,2,14,0,0,0
